Lat,Lon,Time,Line,Brigade
52.3120871,21.1766865,2024-02-23 23:34:25,L43,681
52.3113781,21.1759951,2024-02-23 23:34:23,L45,1
52.1098833,20.9923503,2024-02-23 23:34:25,L33,1
52.1870971,20.9960638,2024-02-23 23:34:19,138,2
52.1868633,20.9968133,2024-02-23 23:34:21,143,010
52.1875571,20.9951085,2024-02-23 23:34:21,141,012
52.1861783,20.9965283,2024-02-23 23:34:21,187,8
52.1509766,21.03544,2024-02-23 23:34:20,136,12
52.1962735,21.0154808,2024-02-23 23:34:15,172,9
52.1878891,20.9972208,2024-02-23 23:34:23,504,8
52.1856338,20.9970808,2024-02-23 23:34:24,504,012
52.0750735,21.0230248,2024-02-23 23:34:24,710,5
52.1874988,20.9981616,2024-02-23 23:34:24,709,8
52.1875328,20.9981348,2024-02-23 23:34:22,166,012
52.188153,20.996353,2024-02-23 23:34:25,N01,2
52.1293328,21.067687,2024-02-23 23:34:29,710,6
52.2068796,21.0437251,2024-02-23 23:34:27,168,5
52.1578118,21.0798823,2024-02-23 23:34:16,217,5
52.187285,20.995245,2024-02-23 23:33:56,504,6
52.1953133,21.0413033,2024-02-23 23:34:16,N31,264
52.071654,21.016044,2024-02-23 23:34:19,709,7
52.213855,21.0063183,2024-02-23 23:34:14,N36,371
52.187366,20.995723,2024-02-23 23:34:10,187,2
52.1879917,20.9960317,2024-02-23 23:34:11,401,6
52.186936,20.997386,2024-02-23 23:33:50,165,4
52.146553,21.05047,2024-02-23 23:34:22,710,2
52.1678983,21.084355,2024-02-23 23:34:14,N31,270
52.230513,21.004478,2024-02-23 23:34:23,N81,265
52.146375,21.01751,2024-02-23 23:34:17,709,6
52.2288117,21.00078,2024-02-23 23:34:15,174,6
52.235563,21.091646,2024-02-23 23:34:09,502,1
52.3123435,21.0654285,2024-02-23 23:34:25,120,7
52.263767,21.047253,2024-02-23 23:34:25,140,1
52.413845,21.192156,2024-02-23 23:34:25,738,2
52.3617652,21.0591264,2024-02-23 23:34:26,120,6
52.3239969,21.056724,2024-02-23 23:34:26,527,517
52.1295117,21.067975,2024-02-23 23:34:12,N37,267
52.230004,21.011289,2024-02-23 23:34:13,522,269
52.228108,21.094208,2024-02-23 23:34:22,148,2
52.1702617,20.9954017,2024-02-23 23:34:14,N36,258
52.1698817,21.0677567,2024-02-23 23:34:17,522,3
52.188103,20.995793,2024-02-23 23:34:07,522,7
52.231143,21.018025,2024-02-23 23:34:25,N33,171
52.211068,21.021296,2024-02-23 23:34:13,519,1
52.2292833,21.0029033,2024-02-23 23:34:21,N34,257
52.034421,20.963543,2024-02-23 23:34:14,727,429
52.1835883,21.0234367,2024-02-23 23:34:21,N37,168
52.1708483,21.0406,2024-02-23 23:34:24,317,4
52.18817,20.992715,2024-02-23 23:34:17,N36,159
52.175066,21.002508,2024-02-23 23:34:16,724,668
52.067768,21.017128,2024-02-23 23:34:24,709,3
52.1879867,20.9961933,2024-02-23 23:34:11,168,4
52.1883267,20.996065,2024-02-23 23:34:23,710,4
52.187761,20.998384,2024-02-23 23:34:15,217,3
52.0834183,21.0223533,2024-02-23 23:34:18,727,422
52.18806,20.9979367,2024-02-23 23:34:17,522,2
52.174165,21.0151933,2024-02-23 23:34:10,402,9
52.1733733,21.0027783,2024-02-23 23:34:17,N34,156
52.239503,21.114821,2024-02-23 23:34:24,N24,211
52.222863,21.038821,2024-02-23 23:34:18,523,3
52.255588,21.033564,2024-02-23 23:34:17,509,10
52.233634,21.114975,2024-02-23 23:34:12,125,3
52.244984,21.087086,2024-02-23 23:34:19,143,2
52.230119,21.011534,2024-02-23 23:34:18,N25,319
52.24752,20.9583467,2024-02-23 23:34:24,N95,191
52.232571,21.125966,2024-02-23 23:34:15,N24,3
52.2343583,21.1182633,2024-02-23 23:34:22,704,2
52.2360133,21.089245,2024-02-23 23:34:16,Z31,2
52.2193514,21.0049228,2024-02-23 23:34:19,N71,184
52.229179,20.967198,2024-02-23 23:34:19,Z26,1
52.233669,20.96706,2024-02-23 23:34:07,Z26,3
52.286025,20.9928333,2024-02-23 23:34:24,112,1
52.1874855,20.9975956,2024-02-23 23:34:21,174,1
52.1859713,20.9971338,2024-02-23 23:34:21,517,9
52.1869023,20.9965913,2024-02-23 23:34:18,402,012
52.1878055,20.9961473,2024-02-23 23:34:25,136,10
52.1860255,20.9969481,2024-02-23 23:34:21,136,6
52.1874326,20.997305,2024-02-23 23:34:21,138,9
52.1875985,20.996461,2024-02-23 23:34:20,E-2,06
52.186592,20.997375,2024-02-23 23:34:19,187,11
52.1877866,20.996867,2024-02-23 23:34:22,522,08
52.264606,21.0466805,2024-02-23 23:34:19,190,017
52.263919,21.046304,2024-02-23 23:34:18,723,475
52.1876836,20.9972906,2024-02-23 23:34:23,136,017
52.2182155,21.0208981,2024-02-23 23:34:22,143,4
52.1949998,21.0015158,2024-02-23 23:34:25,138,5
52.2336578,21.1152133,2024-02-23 23:34:23,151,3
52.1716763,21.3066856,2024-02-23 23:34:17,720,2
52.2464214,21.0643613,2024-02-23 23:34:21,N21,1
52.2345205,21.1181886,2024-02-23 23:34:24,143,8
52.1873943,20.9972663,2024-02-23 23:34:28,141,10
52.2341165,21.118093,2024-02-23 23:34:18,523,16
52.2313428,20.9560523,2024-02-23 23:34:24,523,4
52.231524,21.159224,2024-02-23 23:34:09,N25,1
52.242102,21.124308,2024-02-23 23:34:25,188,08
52.2636726,21.1680138,2024-02-23 23:34:19,143,6
52.2345223,21.115523,2024-02-23 23:34:22,520,4
52.2648223,21.0210261,2024-02-23 23:34:26,116,7
52.2484955,21.0447448,2024-02-23 23:34:21,138,6
52.2948895,21.042175,2024-02-23 23:34:20,500,6
52.310226,21.094586,2024-02-23 23:34:19,140,3
52.252834,21.030213,2024-02-23 23:34:25,190,1
52.2865406,21.0873385,2024-02-23 23:34:21,245,3
52.2649996,21.0453373,2024-02-23 23:34:20,500,5
52.264859,21.045901,2024-02-23 23:34:12,162,6
52.2651938,21.0457245,2024-02-23 23:34:25,190,015
52.1881996,20.9979111,2024-02-23 23:34:24,127,5
52.1472311,21.036292,2024-02-23 23:34:19,148,6
52.1878651,20.9970035,2024-02-23 23:34:23,136,1
52.2151368,21.0459641,2024-02-23 23:34:21,187,3
52.169471,20.978233,2024-02-23 23:34:09,148,4
52.1877545,20.9964473,2024-02-23 23:34:20,504,012
52.185837,20.996457,2024-02-23 23:34:22,504,2
52.1878585,20.9958726,2024-02-23 23:34:23,501,2
52.1393608,21.0182833,2024-02-23 23:34:19,709,5
52.1873376,20.9957896,2024-02-23 23:34:22,317,1
52.2106793,20.9774168,2024-02-23 23:33:52,136,3
52.1862953,20.9963793,2024-02-23 23:34:21,148,5
52.3185409,21.0164179,2024-02-23 23:34:26,262,1
52.335152,21.033197,2024-02-23 23:34:21,104,1
52.243313,21.038738,2024-02-23 23:32:38,161,1
52.20948,21.107914,2024-02-23 23:34:23,161,2
52.341469,20.941753,2024-02-23 23:34:24,211,461
52.314777,21.037907,2024-02-23 23:34:25,104,2
52.318142,21.014648,2024-02-23 23:34:02,211,012
52.249306,21.042871,2024-02-23 23:34:23,N03,5
52.305275,20.986729,2024-02-23 23:34:25,104,03
52.2429888,20.9480972,2024-02-23 23:34:24,201,4
52.1861557,20.9172861,2024-02-23 23:34:25,164,1
52.1619286,21.1065035,2024-02-23 23:34:23,164,3
52.2072509,20.8827857,2024-02-23 23:34:19,201,1
52.2391058,20.8962094,2024-02-23 23:34:25,201,2
52.2073937,20.8829181,2024-02-23 23:34:25,201,3
52.2062152,20.8827111,2024-02-23 23:34:25,239,775
52.335631,20.962667,2024-02-23 23:34:19,133,2
52.291083,20.928324,2024-02-23 23:34:23,203,472
52.154369,21.037962,2024-02-23 23:34:24,209,571
52.182521,20.9160073,2024-02-23 23:34:24,239,574
52.293402,20.931946,2024-02-23 23:34:20,511,460
52.206295,20.8839811,2024-02-23 23:34:25,211,5
52.2073405,20.8829193,2024-02-23 23:34:23,201,1
52.317096,20.961833,2024-02-23 23:34:25,N13,348
52.2080264,20.8823465,2024-02-23 23:34:25,201,05
52.206328,20.883384,2024-02-23 23:34:25,N50,1
52.2079125,20.8819597,2024-02-23 23:34:25,211,6
52.1255903,20.9953328,2024-02-23 23:34:23,209,572
52.208007,20.882317,2024-02-23 23:34:24,209,775
52.1966273,20.9070887,2024-02-23 23:34:25,264,1
52.2080579,20.8823612,2024-02-23 23:34:25,999,1
52.2079321,20.8821915,2024-02-23 23:34:22,305,1
52.179051,20.914791,2024-02-23 23:34:22,164,2
52.2072878,20.8830041,2024-02-23 23:34:26,203,1
52.2079616,20.8822225,2024-02-23 23:34:22,349,1
52.2069618,20.8829032,2024-02-23 23:34:25,Z12,1
52.267887,21.077726,2024-02-23 23:34:23,142,1
52.268414,21.077356,2024-02-23 23:34:21,739,4
52.182541,21.212936,2024-02-23 23:34:25,142,3
52.169933,21.156281,2024-02-23 23:34:18,142,4
52.254021,21.035194,2024-02-23 23:34:25,356,01
52.2030401,21.0667132,2024-02-23 23:34:19,N03,4
52.268276,21.077555,2024-02-23 23:34:26,739,4
52.268486,21.076498,2024-02-23 23:34:25,256,1
52.080433,21.039562,2024-02-23 23:34:22,739,1
52.262989,21.053978,2024-02-23 23:34:21,135,1
52.098087,21.019293,2024-02-23 23:34:18,739,6
52.161827,21.023216,2024-02-23 23:34:23,179,2
52.142174,21.030373,2024-02-23 23:34:25,179,4
52.25378,21.22369,2024-02-23 23:34:23,198,3
52.26836,21.07756,2024-02-23 23:34:23,739,2
52.301945,21.058935,2024-02-23 23:34:23,256,2
52.268509,21.078054,2024-02-23 23:34:21,179,11
52.268169,21.077362,2024-02-23 23:34:20,135,4
52.268463,21.077513,2024-02-23 23:34:19,142,1
52.268448,21.077476,2024-02-23 23:34:23,212,4
52.267944,21.077564,2024-02-23 23:34:22,356,03
52.249001,21.048294,2024-02-23 23:34:24,135,2
52.249256,21.043903,2024-02-23 23:34:24,739,3
52.154705,21.05081,2024-02-23 23:34:25,179,9
52.320152,20.954296,2024-02-23 23:34:21,135,07
52.267376,21.077679,2024-02-23 23:34:19,142,5
52.138386,21.052824,2024-02-23 23:34:21,179,5
52.26799,21.077501,2024-02-23 23:34:24,739,3
52.268765,21.077757,2024-02-23 23:34:22,727,426
52.216274,21.234947,2024-02-23 23:34:23,198,2
52.179852,21.024267,2024-02-23 23:34:25,739,4
52.310184,20.980328,2024-02-23 23:33:55,516,4
52.318676,21.015903,2024-02-23 23:34:14,152,5
52.31908,21.015652,2024-02-23 23:34:25,103,5
52.237816,20.965322,2024-02-23 23:34:21,103,6
52.267784,20.93195,2024-02-23 23:33:48,N01,5
52.286179,21.022835,2024-02-23 23:34:23,N64,124
52.318119,21.01486,2024-02-23 23:34:25,516,1
52.309704,20.988832,2024-02-23 23:34:16,N01,6
52.317883,21.014551,2024-02-23 23:33:58,234,1
52.318687,21.01601,2024-02-23 23:34:24,516,5
52.337894,20.991459,2024-02-23 23:34:22,176,2
52.319138,21.01573,2024-02-23 23:33:58,157,5
52.340748,20.994516,2024-02-23 23:34:13,152,4
52.289341,20.933649,2024-02-23 23:34:23,184,430
52.291172,21.000906,2024-02-23 23:34:19,516,2
52.287441,20.976839,2024-02-23 23:34:24,157,10
52.316856,20.955902,2024-02-23 23:34:19,152,1
52.274673,20.939278,2024-02-23 23:34:23,N41,181
52.215614,20.975391,2024-02-23 23:34:25,157,6
52.317776,21.014271,2024-02-23 23:34:21,157,3
52.317951,21.015091,2024-02-23 23:34:21,326,2
52.290791,20.928308,2024-02-23 23:34:24,N46,1
52.302292,20.942497,2024-02-23 23:34:20,103,2
52.318001,21.015301,2024-02-23 23:34:22,157,430
52.22966,21.003881,2024-02-23 23:34:26,N64,2
52.243599,20.967026,2024-02-23 23:34:14,103,4
52.318501,21.01524,2024-02-23 23:34:23,176,1
52.339848,21.047571,2024-02-23 23:34:23,234,2
52.318024,21.014948,2024-02-23 23:34:19,212,4
52.238032,20.913835,2024-02-23 23:34:22,719,662
52.206765167,20.883032167,2024-02-23 23:34:26,159,1
52.160451667,20.926902667,2024-02-23 23:34:23,707,02
52.248231,20.878933667,2024-02-23 23:34:24,149,1
52.121426167,20.947186333,2024-02-23 23:34:24,715,54
52.207515333,20.882502167,2024-02-23 23:34:22,159,3
52.206445667,20.883897,2024-02-23 23:34:12,715,058
52.246059667,21.073865,2024-02-23 23:34:25,N03,2
52.2226505,21.032539167,2024-02-23 23:34:22,159,4
52.203422333,20.872682333,2024-02-23 23:34:26,719,663
52.2063695,20.883901833,2024-02-23 23:34:24,311,04
52.206776333,20.882968,2024-02-23 23:34:26,159,5
52.206472333,20.883071667,2024-02-23 23:34:24,999,1
52.223415167,20.9980765,2024-02-23 23:34:22,159,6
52.232663333,20.697691333,2024-02-23 23:34:26,743,2
52.1960005,20.879765833,2024-02-23 23:34:23,194,1
52.206397167,20.911514667,2024-02-23 23:34:25,194,2
52.2517015,20.913168167,2024-02-23 23:34:22,N02,3
52.214499,20.744421667,2024-02-23 23:34:21,713,65
52.2394345,20.898425333,2024-02-23 23:34:22,712,1
52.216427,20.8979905,2024-02-23 23:34:25,713,63
52.206103667,20.883601667,2024-02-23 23:34:21,220,1
52.217001833,20.8959635,2024-02-23 23:34:22,220,2
52.215853833,20.896016167,2024-02-23 23:34:23,220,4
52.136497333,20.9717985,2024-02-23 23:34:25,715,52
52.137183667,20.900066,2024-02-23 23:34:23,737,53
52.202440667,20.896073667,2024-02-23 23:34:23,159,7
52.206575833,20.883183667,2024-02-23 23:34:23,194,4
52.143457333,21.018579,2024-02-23 23:34:24,737,55
52.207339833,20.882793333,2024-02-23 23:34:23,715,56
52.206651167,20.883105333,2024-02-23 23:34:21,743,3
52.318542,21.014139,2024-02-23 23:34:21,212,2
52.363033,21.027863,2024-02-23 23:34:23,705,71
52.293533,21.031042,2024-02-23 23:34:23,204,1
52.337502,21.046841,2024-02-23 23:34:23,226,2
52.271904,20.968105,2024-02-23 23:34:22,705,72
52.325367,21.048706,2024-02-23 23:34:22,204,2
52.318394,21.014872,2024-02-23 23:34:24,212,1
52.387566,20.994764,2024-02-23 23:34:25,736,1
52.318642,21.014278,2024-02-23 23:34:24,226,3
52.318367,21.014744,2024-02-23 23:34:25,226,1
52.20728,20.882714,2024-02-23 23:34:25,185,015
52.207,20.88313,2024-02-23 23:34:22,131,10
52.289704,20.97578,2024-02-23 23:34:21,185,1
52.21099,21.006783,2024-02-23 23:34:22,167,12
52.168244,20.92946,2024-02-23 23:34:21,185,7
52.20775,20.88283,2024-02-23 23:34:23,817,02
52.207367,20.882874,2024-02-23 23:34:23,167,014
52.19587,20.98302,2024-02-23 23:34:22,N32,136
52.19425,20.911721,2024-02-23 23:34:24,131,12
52.207413,20.882813,2024-02-23 23:34:22,817,04
52.16843,21.0842896,2024-02-23 23:34:14,131,13
52.205887,20.883431,2024-02-23 23:34:25,131,4
52.20693,20.883225,2024-02-23 23:34:23,131,2
52.20566,20.8837,2024-02-23 23:34:24,167,017
52.2076,20.88257,2024-02-23 23:34:25,131,5
52.1747,21.04445,2024-02-23 23:34:25,185,6
52.21705,21.005265,2024-02-23 23:34:23,167,016
52.20746,20.882782,2024-02-23 23:34:21,131,014
52.20594,20.8835145,2024-02-23 23:34:22,167,013
52.20766,20.88257,2024-02-23 23:34:22,167,10
52.269272,20.987412,2024-02-23 23:34:25,185,3
52.206,20.883431,2024-02-23 23:34:25,167,1
52.20696,20.88321,2024-02-23 23:34:25,131,014
52.23971,20.897095,2024-02-23 23:34:17,167,3
52.20592,20.88355,2024-02-23 23:34:21,167,601
52.20643,20.8829,2024-02-23 23:34:24,167,4
52.20722,20.882844,2024-02-23 23:34:23,167,2
52.20574,20.88363,2024-02-23 23:34:24,131,9
52.20717,20.88254,2024-02-23 23:34:23,185,4
52.20575,20.88366,2024-02-23 23:34:21,131,7
52.20579,20.883515,2024-02-23 23:34:22,167,9
52.20594,20.88354,2024-02-23 23:34:24,167,5
52.20765,20.882645,2024-02-23 23:34:25,185,432
52.20688,20.882927,2024-02-23 23:34:25,167,6
52.20827,21.08288,2024-02-23 23:34:21,167,8
52.20734,20.882912,2024-02-23 23:34:24,167,1
52.20643,20.882851,2024-02-23 23:34:22,131,6
52.2058,20.88366,2024-02-23 23:34:24,185,2
52.20698,20.882622,2024-02-23 23:34:22,185,11
52.2455361,21.0226986,2024-02-23 23:34:08,185,12
52.2074,20.8825608,2024-02-23 23:34:25,185,013
52.207551,20.88257,2024-02-23 23:34:21,131,3
52.20769,20.8825,2024-02-23 23:34:22,185,5
52.151963,21.04855,2024-02-23 23:34:23,185,8
52.20572,20.883713,2024-02-23 23:34:22,185,9
52.228303,21.005082,2024-02-23 23:34:25,N32,140
52.20769,20.882111,2024-02-23 23:34:21,131,11
52.20568,20.883667,2024-02-23 23:34:26,131,6
52.205231,20.89,2024-02-23 23:34:20,167,7
52.237168,20.966141,2024-02-23 23:34:21,N42,2
52.20756,20.8826,2024-02-23 23:34:25,817,01
52.2058,20.883622,2024-02-23 23:34:24,131,8
52.279186,20.875286,2024-02-23 23:34:03,511,05
52.230259,21.003958,2024-02-23 23:34:09,N42,1
52.299702,20.881878,2024-02-23 23:34:17,114,1
52.30407,20.988783,2024-02-23 23:34:25,186,2
52.278938,20.875307,2024-02-23 23:34:23,186,9
52.290058,20.857885,2024-02-23 23:34:15,210,6
52.29229,20.852362,2024-02-23 23:34:09,210,2
52.282043,20.925434,2024-02-23 23:34:21,114,2
52.278419,20.874578,2024-02-23 23:34:02,210,2
52.253296,20.898289,2024-02-23 23:34:24,193,1
52.16647,21.034248,2024-02-23 23:34:24,193,4
52.278999,20.874741,2024-02-23 23:34:23,114,4
52.278656,20.875401,2024-02-23 23:34:24,114,5
52.279366,20.874615,2024-02-23 23:34:25,114,010
52.270988,20.930101,2024-02-23 23:34:24,114,7
52.27935,20.874878,2024-02-23 23:34:21,114,9
52.279247,20.875092,2024-02-23 23:34:17,184,495
52.299129,21.042631,2024-02-23 23:34:21,114,6
52.27919,20.874702,2024-02-23 23:33:56,210,3
52.275036,20.937607,2024-02-23 23:34:06,112,016
52.278187,20.874636,2024-02-23 23:34:08,193,3
52.260506,20.951099,2024-02-23 23:34:23,186,10
52.279385,20.874727,2024-02-23 23:34:24,210,5
52.173176,21.022257,2024-02-23 23:34:22,193,2
52.2793789,20.8742924,2024-02-23 23:34:25,114,8
52.27935,20.875036,2024-02-23 23:34:25,186,1
52.279037,20.874159,2024-02-23 23:34:20,186,3
52.204548,20.975571,2024-02-23 23:34:21,186,494
52.225094,20.935675,2024-02-23 23:34:24,105,218
52.279331,20.87492,2024-02-23 23:34:16,114,3
52.278961,20.874268,2024-02-23 23:34:19,186,11
52.27935,20.875004,2024-02-23 23:33:32,186,4
52.279346,20.87459,2024-02-23 23:33:58,114,21
52.279343,20.874859,2024-02-23 23:34:17,210,1
52.313633,20.963579,2024-02-23 23:34:18,186,12
52.278286,20.87532,2024-02-23 23:34:12,193,5
52.1565655,21.18836,2024-02-23 23:35:28,213,3
52.222203,21.103511,2024-02-23 23:35:29,213,1
52.234153,21.114571,2024-02-23 23:35:17,213,4
52.4438755,21.117593,2024-02-23 23:35:33,L-8,1
52.0751725,21.0987446,2024-02-23 23:35:30,L24,696
52.23484,21.116625,2024-02-23 23:35:32,219,2
52.211643,21.047312,2024-02-23 23:35:33,108,3
52.1791114,21.0245474,2024-02-23 23:35:32,108,2
52.1868849,20.996246,2024-02-23 23:35:33,164,05
52.222572,21.035538,2024-02-23 23:35:32,108,5
52.18845,20.99579,2024-02-23 23:35:28,200,2
52.2458483,20.9773283,2024-02-23 23:35:23,107,8
52.264859,21.044543,2024-02-23 23:35:30,204,05
52.20917,20.9747783,2024-02-23 23:35:28,208,2
52.196853,20.918506,2024-02-23 23:34:57,208,591
52.197126,20.920774,2024-02-23 23:35:13,228,1
52.1968933,20.92186,2024-02-23 23:35:27,207,2
52.149357,21.044558,2024-02-23 23:35:33,263,4
52.1943951,21.048795,2024-02-23 23:35:31,107,7
52.1884454,20.9951341,2024-02-23 23:35:32,107,1
52.186455,20.996181,2024-02-23 23:35:33,107,3
52.1879319,20.9954702,2024-02-23 23:35:33,192,1
52.18594,20.99654,2024-02-23 23:35:32,164,05
52.2816136,20.9513441,2024-02-23 23:35:32,197,3
52.186337,20.997917,2024-02-23 23:35:32,106,4
52.1494397,21.0602982,2024-02-23 23:35:33,263,3
52.1884907,20.9961142,2024-02-23 23:35:33,251,63
52.1782436,21.0490021,2024-02-23 23:35:32,263,2
52.1854774,20.9919314,2024-02-23 23:35:33,218,2
52.188398,20.995141,2024-02-23 23:35:19,106,2
52.187359,20.995726,2024-02-23 23:35:33,218,5
52.2476904,20.9650959,2024-02-23 23:35:33,106,5
52.0947802,21.117271,2024-02-23 23:35:32,251,61
52.0988312,21.1323862,2024-02-23 23:35:33,251,64
52.2638048,21.047009,2024-02-23 23:35:28,197,010
52.233228,21.118078,2024-02-23 23:35:29,N03,3
52.224701,21.09235,2024-02-23 23:35:33,147,1
52.256863,21.177021,2024-02-23 23:35:33,153,2
52.1594717,21.2046599,2024-02-23 23:35:32,146,2
52.2447064,21.0870635,2024-02-23 23:35:32,183,2
52.2209472,21.1630919,2024-02-23 23:35:33,119,1
52.2715797,21.1533256,2024-02-23 23:35:33,115,3
52.2330507,21.1168161,2024-02-23 23:35:32,115,4
52.2524171,21.0505996,2024-02-23 23:35:33,123,297
52.2120815,21.1045821,2024-02-23 23:35:33,146,4
52.292408,21.043829,2024-02-23 23:35:33,N02,4
52.2418741,21.1658172,2024-02-23 23:35:33,173,5
52.237171,21.142405,2024-02-23 23:35:33,N02,6
52.233303,21.11553,2024-02-23 23:35:33,183,6
52.225491,21.092918,2024-02-23 23:35:33,N72,214
52.2812273,20.9511626,2024-02-23 23:35:29,156,2
52.2635226,21.0477881,2024-02-23 23:35:24,169,2
52.234905,21.12603,2024-02-23 23:35:26,183,4
52.215055,21.10108,2024-02-23 23:35:31,119,2
52.210633,21.106451,2024-02-23 23:35:30,N72,215
52.272485,21.156198,2024-02-23 23:35:32,153,1
52.2335867,21.1155083,2024-02-23 23:35:28,119,3
52.106014,21.234913,2024-02-23 23:35:16,702,219
52.2387467,21.1917783,2024-02-23 23:35:28,183,5
52.19672,21.1367467,2024-02-23 23:35:33,147,4
52.172641,21.154493,2024-02-23 23:35:31,146,1
52.1619483,21.0369067,2024-02-23 23:35:24,N01,3
52.2642983,21.0463983,2024-02-23 23:35:26,123,5
52.2288467,21.0021833,2024-02-23 23:35:27,N46,3
52.2294067,21.003715,2024-02-23 23:35:31,N62,225
52.264823,21.045933,2024-02-23 23:35:31,181,1
52.264645,21.0482267,2024-02-23 23:35:26,N61,111
52.2250383,20.9307333,2024-02-23 23:35:24,197,7
52.239615,21.026966,2024-02-23 23:35:26,106,1
52.2670783,20.9791267,2024-02-23 23:35:32,122,3
52.157429,21.03649,2024-02-23 23:35:14,N37,343
52.3363858,21.1160836,2024-02-23 23:35:23,240,2
52.285084,20.9906581,2024-02-23 23:35:31,156,1
52.2642408,21.0463818,2024-02-23 23:35:32,169,3
52.2641763,21.047525,2024-02-23 23:35:28,240,1
52.292526,21.0421701,2024-02-23 23:35:33,169,5
52.2636841,21.0469713,2024-02-23 23:35:28,240,1
52.2636646,21.0473988,2024-02-23 23:35:32,118,2
52.2409318,21.2597383,2024-02-23 23:35:31,173,3
52.288014,20.9765033,2024-02-23 23:35:31,122,6
52.2056925,21.1725596,2024-02-23 23:35:33,115,6
52.2143483,21.217903,2024-02-23 23:35:30,173,4
52.2453376,21.177953,2024-02-23 23:35:30,115,2
52.1715575,21.2301165,2024-02-23 23:35:31,115,1
52.2330826,21.1169656,2024-02-23 23:35:26,117,1
52.2291673,21.1158208,2024-02-23 23:35:30,117,5
52.2633603,21.0483073,2024-02-23 23:35:28,181,3
52.2423631,21.1024988,2024-02-23 23:35:33,N21,2
52.2331043,21.1172843,2024-02-23 23:35:31,N95,192
52.1866517,20.9970569,2024-02-23 23:35:33,222,5
52.2050777,20.9991825,2024-02-23 23:35:33,106,6
52.186113,20.994749,2024-02-23 23:35:26,106,3
52.231152,20.999353,2024-02-23 23:35:33,222,4
52.186756,20.995468,2024-02-23 23:35:30,251,65
52.197372,21.023859,2024-02-23 23:35:32,222,3
52.186802,20.995131,2024-02-23 23:35:20,222,6
52.186398,20.9953519,2024-02-23 23:35:33,166,010
52.1812507,21.0688094,2024-02-23 23:35:32,189,5
52.238895,20.900803,2024-02-23 23:35:32,189,14
52.2281214,20.8970176,2024-02-23 23:35:32,189,12
52.199108,21.000923,2024-02-23 23:35:33,148,9
52.118633,21.092173,2024-02-23 23:35:33,519,4
52.188286,20.995937,2024-02-23 23:35:33,143,011
52.188137,20.996386,2024-02-23 23:35:33,N33,172
52.17976,21.024218,2024-02-23 23:35:13,165,260
52.2601938,21.1072695,2024-02-23 23:35:30,L50,2
52.1943457,20.935958,2024-02-23 23:35:32,189,9
52.1863787,20.9975412,2024-02-23 23:35:32,401,022
52.18808,20.998182,2024-02-23 23:35:33,402,8
52.129568,21.0681496,2024-02-23 23:35:32,166,262
52.21191,20.95567,2024-02-23 23:35:21,172,3
52.2276859,21.0230307,2024-02-23 23:35:32,503,6
52.1867146,20.9954782,2024-02-23 23:35:31,501,4
52.1863387,20.9958467,2024-02-23 23:35:32,189,1
52.1859437,20.997953,2024-02-23 23:35:33,193,06
52.0440957,21.1739514,2024-02-23 23:35:32,742,1
52.170429,21.040943,2024-02-23 23:35:33,N33,173
52.156036,21.000887,2024-02-23 23:35:33,165,3
52.154591,21.029818,2024-02-23 23:35:32,N34,261
52.185819,20.99784,2024-02-23 23:35:28,501,6
52.1796167,21.0241569,2024-02-23 23:35:33,217,1
52.196188,20.921551,2024-02-23 23:35:32,136,11
52.196255,20.921318,2024-02-23 23:35:33,191,3
52.19738,20.920183,2024-02-23 23:35:33,717,64
52.1974284,20.9198352,2024-02-23 23:35:33,177,2
52.196476,20.920427,2024-02-23 23:35:32,184,6
52.196199,20.922203,2024-02-23 23:35:29,523,714
52.197212,20.920664,2024-02-23 23:35:32,105,4
52.242474,20.89686,2024-02-23 23:35:14,523,8
52.1960607,20.922233,2024-02-23 23:35:33,317,07
52.1961915,20.9263296,2024-02-23 23:35:32,317,2
52.196244,20.921289,2024-02-23 23:35:30,716,62
52.2248657,20.8972505,2024-02-23 23:35:33,717,068
52.2477329,20.9652084,2024-02-23 23:35:32,136,5
52.196508,20.920265,2024-02-23 23:35:20,191,2
52.2159604,20.962784,2024-02-23 23:35:33,136,7
52.156143,20.960775,2024-02-23 23:35:33,124,1
52.1968165,20.9217146,2024-02-23 23:35:33,523,7
52.1957807,20.9300671,2024-02-23 23:35:33,401,4
52.240589,20.929607,2024-02-23 23:35:33,523,10
52.1961959,20.9268756,2024-02-23 23:35:31,517,4
52.224184,20.8973,2024-02-23 23:35:13,105,7
52.2040562,20.9755574,2024-02-23 23:35:33,172,5
52.0999801,21.275148,2024-02-23 23:35:32,L20,1
52.1202311,21.2823036,2024-02-23 23:35:33,L22,2
52.3387218,21.1178548,2024-02-23 23:35:30,738,1
52.3002835,21.0415841,2024-02-23 23:35:32,500,1
52.296612,21.0225915,2024-02-23 23:35:31,132,2
52.2968853,21.0552723,2024-02-23 23:35:28,120,4
52.2643158,21.0483843,2024-02-23 23:35:31,509,022
52.2294851,21.0225593,2024-02-23 23:35:31,116,14
52.2644478,21.0478195,2024-02-23 23:35:31,132,1
52.2646105,21.0479503,2024-02-23 23:35:33,145,6
52.2633216,21.0474383,2024-02-23 23:35:27,509,2
52.2897766,21.003362,2024-02-23 23:35:30,731,499
52.2859113,21.0495718,2024-02-23 23:35:30,512,3
52.2745873,21.0143279,2024-02-23 23:35:31,511,3
